"","id","abstract","title","included_ats","included_final"
"210",14094,NA,"stressful life events: their nature and effects",0,0
"211",14196,NA,"similarity of prior trauma exposure as a determinant of chronic stress responding to an airline disaster",0,0
"212",14273,NA,"psychometric properties of the dissociative experiences scale",0,0
"213",14829,NA,"longitudinal mental health screening results among postdeployed u.s. soldiers preparing to deploy again",0,0
"214",14850,NA,"a prospec- tive investigation of the role of cognitive factors in persis- tent posttraumatic stress disorder (ptsd) after physical or sexual assault",0,0
"215",14907,NA,"factor analysis of the impact of event scale with children in war",0,0
"216",14221,NA,"center for epidemiologic studies depression scale",0,0
"217",14421,NA,"resilience as process",0,0
"218",14129,NA,"a cognitive model of posttraumatic stress disorder",0,0
"219",14851,NA,"cognitive therapy for post-traumatic stress disorder: development and evaluation",0,0
"220",14450,NA,"psychological predictors of chronic posttraumatic stress disorder after motor vehicle accidents",0,0
"221",14222,NA,"the performance of the full information maximum likelihood estimator in multiple regression models with missing data",0,0
"222",14274,NA,"the impact of nonnormality on full information maximum-likelihood estimation for structural equation models with missing data",0,0
"223",14638,NA,"multidimensional assessment of coping: a critical evaluation",0,0
"224",14113,NA,"posttraumatic stress disorder symptoms and precombat sexual and physical abuse in desert storm veterans",0,0
"225",14879,NA,"the relationship between neuroticism, pre-traumatic stress and post-traumatic stress: a prospective study",0,0
"226",14161,NA,"deployment-related stress and trauma in dutch soldiers returning from iraq: prospective study",0,0
"227",14180,NA,"a prospective study of the relation between posttraumatic stress and physical health symptoms",0,0
"228",14880,NA,"posttraumatic stress disorder following an air disaster: a prospective study",0,0
"229",590,NA,"a chinese herbal mixture for post-traumatic stress?",0,0
"230",14379,NA,"breaking bad: two decades of life-course data analysis in criminology, developmental psychology, and beyond",0,0
"231",14683,NA,"burn rehabilitation: state of the science",0,0
"232",14643,NA,"detecting alcoholism: the cage questionnaire",0,0
"233",14908,NA,"parenting stress and parental post-traumatic stress disorder in families after pediatric heart transplantation",0,0
"234",14162,NA,"what are the consequences of deployment to iraq and afghanistan on the mental health of the uk armed forces? a cohort study",0,0
"235",14223,NA,"exploring the roles of emotional numbing, depression, and dissociation in ptsd",0,0
"236",14251,NA,"anxiety sensitivity as a moderator of the relation between trauma exposure frequency and posttraumatic stress symptomatology",0,0
"237",14606,NA,"development of a screening instrument for exposure to violence in children: the kid-save",0,0
"238",14432,NA,"mental health services in large scale disasters: an overview of the crisis counseling program",0,0
"239",10358,NA,"can we influence the trajectory of psychological consequences to terrorism?",1,0
"240",14619,NA,"trauma and women: course, predictors, and treatment",0,0
"241",14716,NA,"prolonged exposure therapy: past, present, and future",0,0
"242",14583,NA,"the validation of a self-report measure of posttraumatic stress disorder: the posttraumatic diagnostic scale",0,0
"243",14852,NA,"the posttraumatic cognitions inventory (ptci): development and validation",0,0
"244",14130,NA,"emotional processing of fear. exposure to corrective information",0,0
"245",14717,NA,"cognitive changes during prolonged exposure versus prolonged exposure plus cognitive restructuring in female assault survivors with posttraumatic stress disorder",0,0
"246",14734,NA,"reliability and validity of a brief instrument for assessing post-traumatic stress disorder",0,0
"247",14720,NA,"comparison of the ptsd symptom scale-interview version and the clinician-administered ptsd scale",0,0
"248",14786,NA,"psychological and health problems in a geographically proximate population time-sampled continuously for three months after the september 11th, 2001 terrorist incidents",0,0
"249",14225,NA,"factor structure of the state-trait anger expression inventory for middle-aged men and women",0,0
"250",14753,NA,"coping strategies as mediators of the relations among perceived control and distress in sexual assault survivors",0,0
"251",14348,NA,"selected foci in the spectrum of posttraumatic stress disorders",0,0
"252",14252,NA,"predictors of chronic post-traumatic stress disorder. a prospective study",0,0
"253",10975,NA,"the prm test (memory profile). results in a situation of posttraumatic examination",0,0
"254",12508,NA,"improving our understanding of posttraumatic trajectories",1,0
"255",14200,NA,"documented combat exposure of us veterans seeking treatment for combat-related post-traumatic stress disorder",0,0
"256",14131,NA,"symptom overreporting in combat veterans evaluated for ptsd: differentiation on the basis of compensation seeking status",0,0
"257",3583,"The authors designed a study to identify those independent variables which would statistically discriminate between a group of Viet Nam veterans who were experiencing posttraumatic stress disorder and those who were not. DSM-III criteria for diagnosis were used to measure and operationally define posttraumatic stress disorder. Five variables distinguished between groups: veterans with the disorder reported a negative perception of their family's helpfulness on return home, a higher level of combat, a more immediate discharge after the war, an external locus of control, and a more supportive attitude toward the war before they entered the service. The authors discuss the implications and limitations of these findings.","discriminant analysis of the posttraumatic stress disorder among a group of viet nam veterans",1,0
"258",7638,"The authors designed a study to identify those independent variables which would statistically discriminate between a group of Viet Nam veterans who were experiencing posttraumatic stress disorder and those who were not. DSM-III criteria for diagnosis were used to measure and operationally define posttraumatic stress disorder. Five variables distinguished between groups: veterans with the disorder reported a negative perception of their family's helpfulness on return home, a higher level of combat, a more immediate discharge after the war, an external locus of control, and a more supportive attitude toward the war before they entered the service. The authors discuss the implications and limitations of these findings.","discriminant analysis of posttraumatic stress disorder among a group of viet nam veterans",0,0
"259",14811,NA,"perceived safety in disaster workers following 9/11",0,0
"260",14881,NA,"acute stress disorder, posttraumatic stress disorder and depression in disaster or rescue workers",0,0
"261",14666,NA,"the relationship between compensable status and long-term patient outcomes following orthopaedic trauma",0,0
"262",12514,NA,"empirical characterization of heterogeneous posttraumatic stress responses is necessary to improve the science of posttraumatic stress",1,0
"263",402,NA,"erratum: early ptsd symptom trajectories: persistence, recovery, and response to treatment: results from the jerusalem trauma outreach and prevention study (j-tops) (plos one (2013) 8 (8))",1,0
"264",14725,NA,"heterogeneity in rodents' fear extinction learning: implications for translational models of stress responses",1,0
"265",14735,NA,"psychological sequelae of the september 11 terrorist attacks in new york city",0,0
"266",14420,NA,"the epidemiology of post-traumatic stress disorder after disasters",0,0
"267",14132,NA,"trends of probable post-traumatic stress disorder in new york city after the september 11 terrorist attacks",0,0
"268",14451,NA,"revised combat scale",0,0
"269",14425,NA,"the study of competence in children at risk for severe psychopathology",0,0
"270",6567,"To develop new Minnesota Multiphasic Personality Inventory (MMPI) scales for diagnosing acute and chronic posttraumatic stress disorder (PTSD), 237 civilians with PTSD or panic disorder (controls) completed the MMPI-R. All 399 items were submitted to chi-square analysis to select those differentiating acute or chronic PTSD from controls. The analyses yielded an MMPI Acute PTSD scale (32 items) and a MMPI Chronic PTSD scale (41 items). Discriminating between acute PTSD and controls, the MMPI Acute PTSD scale had a hit rate of 83% and the MMPI Chronic PTSD scale produced a hit rate of 75% to 80%. Cross-validation produced similar hit rates. These scales scores were not substantially influenced by gender or types of traumatic events, and only the MMPI Acute PTSD scale seemed to not be sensitive to co-morbidity.","mmpi scales for diagnosing acute and chronic ptsd in civilians. minnesota multiphasic personality inventory",0,0
"271",10735,"To develop new Minnesota Multiphasic Personality Inventory (MMPI) scales for diagnosing acute and chronic posttraumatic stress disorder (PTSD), 237 civilians with PTSD or panic disorder (controls) completed the MMPI-R. All 399 items were submitted to chi-square analysis to select those differentiating acute or chronic PTSD from controls. The analyses yielded an MMPI Acute PTSD scale (32 items) and a MMPI Chronic PTSD scale (41 items). Discriminating between acute PTSD and controls, the MMPI Acute PTSD scale had a hit rate of 83% and the MMPI Chronic PTSD scale produced a hit rate of 75% to 80%. Cross-validation produced similar hit rates. These scales scores were not substantially influenced by gender or types of traumatic events, and only the MMPI Acute PTSD scale seemed to not be sensitive to co-morbidity.","mmpi scales for diagnosing acute and chronic ptsd in civilians",0,0
"272",14831,NA,"does comorbid posttraumatic stress disorder affect the severity and course of psychotic major depressive disorder?",0,0
"273",14830,NA,"interpersonal conflict and referrals to counseling among married soldiers following return from deployment",0,0
"274",14788,NA,"is trauma a causal agent of psychopathologic symptoms in posttraumatic stress disorder? findings from identical twins discordant for combat exposure",0,0
"275",14754,NA,"patterns of recovery from trauma: the use of intraindividual analysis",0,0
"276",313,NA,"diagnostic and statistical manual of mental disorders, fifth edition, and the impact of events scale-revised",0,0
"277",14133,NA,"compensation-seeking and extreme exaggeration of psychopathology among combat veterans evaluated for posttraumatic stress disorder",0,0
"278",14296,NA,"the detection of psychiatric illness by questionnaire",0,0
"279",14789,NA,"the validity of two versions of the ghq in the who study of mental illness in general health care",0,0
"280",14164,NA,"adding missing-data-relevant variables to fiml-based structural equation models",0,0
"281",14165,NA,"a longitudinal analysis of ptsd symptom course: delayed-onset ptsd in somalia peacekeepers",1,0
"282",14253,NA,"psychometric properties of the life events checklist",0,0
"283",13814,NA,"commentary: key issues, concluding thoughts, and future directions for the study of trauma and child health",0,0
"284",14380,NA,"risk factors for ptsd and other diagnoses in a general sample of vietnam veterans",0,0
"285",14790,NA,"chronic posttraumatic stress disorder and diagnostic comorbidity in a disaster sample",0,0
"286",14909,NA,"brief report: pediatric cancer, parental coping style, and risk for depressive, posttraumatic stress, and anxiety symptoms",0,0
"287",14624,NA,"symptoms of post-traumatic stress: intrusion and avoidance 6 and 12 months after tbi",0,0
"288",14812,NA,"posttraumatic stress disorder, alcohol use, and perceived safety after the terrorist attack on the pentagon",0,0
"289",14381,NA,"a second-order growth mixture model for developmental research",0,0
"290",12551,NA,"viewing suicide risk through a new lens: the benefits of examining symptom trajectories",0,0
"291",14910,NA,"posttraumatic stress symptoms in parents of children with acute burns",0,0
"292",12273,NA,"discriminant analysis of posttraumatic stress disorder in u.s. military chaplains",0,0
"293",14882,NA,"volunteers and professional rescue workers: traumatization and adaptation after an avalanche disaster",1,0
"294",14254,NA,"resolution of stressful experiences as an indicator of coping effectiveness in young adults: an event history analysis",0,0
"295",14765,NA,"development of the world health organization whoqol-bref quality of life assessment",0,0
"296",14607,NA,"development and validation of the screen for adolescent violence exposure (save)",0,0
"297",14736,NA,"distribution of traumatic and other stressful life events by race/ethnicity, gender, ses and age: a review of the research",0,0
"298",14766,NA,"interpreting the whoqol-brèf: preliminary population norms and effect sizes",0,0
"299",14275,NA,"problems in statistical analysis of attrition in randomized controlled clinical trials of antidepressant for geriatric depression",0,0
"300",14452,NA,"assessment of ptsd symptoms in a community exposed to serial murder",0,0
"301",14700,NA,"effects of attribution of responsibility for motor vehicle accidents on severity of ptsd symptoms, ways of coping, and recovery over six months",0,0
"302",14276,NA,"hopefulness predicts resilience after hereditary colorectal cancer genetic testing: a prospective outcome trajectories study",1,0
"303",14737,NA,"conservation of resources: a new attempt at conceptualizing stress",0,0
"304",14739,NA,"the association of exposure, risk, and resiliency factors with ptsd among jews and arabs exposed to repeated acts of terrorism in israel",0,0
"305",14742,NA,"resource conservation as a strategy for community psychology",0,0
"306",13830,NA,"expanding the science of resilience: conserving resources in the aid of adaptation",0,0
"307",14775,NA,"the impact of resource loss and traumatic growth on probable ptsd and depression following terrorist attacks",0,0
"308",14658,NA,"a randomised controlled trial of a cognitive-behavioural therapy program for managing social anxiety after acquired brain injury",0,0
"309",14911,NA,"risk factors for psychological maladjustment of parents of children with cancer",0,0
"310",14178,NA,"mental health problems, use of mental health services, and attrition from military service after returning from deployment to iraq or afghanistan",0,0
"311",14166,NA,"combat duty in iraq and afghanistan, mental health problems, and barriers to care",0,0
"312",13834,NA,"commentary: women in combat and the risk of post-traumatic stress disorder and depression",0,0
"313",14814,NA,"perceived threat to life predicts posttraumatic stress disorder after major trauma: risk factors and functional outcome",0,0
"314",14305,NA,"the north sea oil rig disaster",0,0
"315",14690,NA,"long-term perspectives on posttraumatic growth in disaster survivors",0,0
"316",939,"This study analyzed trajectories of initial stress and long-term mental health after the 1980 North Sea oil rig disaster. A growth-mixture model of the survivors' stress manifestations in the first 8 weeks (Posttraumatic Stress Scale, [PTSS-10]) and general mental health in 1980, 1981, 1985, and 2007 (General Health Questionnaire, [GHQ-20]) was estimated. Survivors' GHQ-scores in 1985 and 2007 were contrasted to those of a comparison group. Four trajectories were identified among survivors. The resilient (n = 43) displayed initially moderate stress that rapidly declined. The recovery (n = 10), chronic (n = 8), and relapse (n = 9) showed initially stable high stress scores, but the long-term mental health differed. Early screening may identify those at long-term risk. © 2011 International Society for Traumatic Stress Studies.","disaster survivors in their third decade: trajectories of initial stress responses and long-term course of mental health",1,1
"317",939,"This study analyzed trajectories of initial stress and long-term mental health after the 1980 North Sea oil rig disaster. A growth-mixture model of the survivors' stress manifestations in the first 8 weeks (Posttraumatic Stress Scale, [PTSS-10]) and general mental health in 1980, 1981, 1985, and 2007 (General Health Questionnaire, [GHQ-20]) was estimated. Survivors' GHQ-scores in 1985 and 2007 were contrasted to those of a comparison group. Four trajectories were identified among survivors. The resilient (n = 43) displayed initially moderate stress that rapidly declined. The recovery (n = 10), chronic (n = 8), and relapse (n = 9) showed initially stable high stress scores, but the long-term mental health differed. Early screening may identify those at long-term risk. © 2011 International Society for Traumatic Stress Studies.","disaster survivors in their third decade: trajectories of initial stress responses and long-term course of mental health",1,1
"318",14191,NA,"the social readjustment rating scale",0,0
"319",13835,NA,"an intergenerational perspective on risk and protective factors in multi-problem poor familes living in cape town",0,0
"320",14693,NA,"impact of event scale: a measure of subjective stress",0,0
"321",12583,"OBJECTIVE: Identified patterns of connectedness in youth with cancer and demographically similar healthy peers. METHOD: Participants included 153 youth with a history of cancer and 101 youth without a history of serious illness (8-19 years). Children completed measures of connectedness, posttraumatic stress symptoms (PTSS), and benefit-finding. Parents also reported on children's PTSS. RESULTS: Latent profile analysis revealed four profiles: high connectedness (45%), low connectedness (6%), connectedness primarily to parents (40%), and connectedness primarily to peers (9%). These profiles did not differ by history of cancer. However, profiles differed on PTSS and benefit-finding. Children highly connected across domains displayed the lowest PTSS and highest benefit-finding, while those with the lowest connectedness had the highest PTSS, with moderate PTSS and benefit-finding for the parent and peer profiles. CONCLUSION: Children with cancer demonstrate patterns of connectedness similar to their healthy peers. Findings support connectedness as a possible mechanism facilitating resilience and growth.","profiles of connectedness: processes of resilience and growth in children with cancer",1,0
"322",12583,"OBJECTIVE: Identified patterns of connectedness in youth with cancer and demographically similar healthy peers. METHOD: Participants included 153 youth with a history of cancer and 101 youth without a history of serious illness (8-19 years). Children completed measures of connectedness, posttraumatic stress symptoms (PTSS), and benefit-finding. Parents also reported on children's PTSS. RESULTS: Latent profile analysis revealed four profiles: high connectedness (45%), low connectedness (6%), connectedness primarily to parents (40%), and connectedness primarily to peers (9%). These profiles did not differ by history of cancer. However, profiles differed on PTSS and benefit-finding. Children highly connected across domains displayed the lowest PTSS and highest benefit-finding, while those with the lowest connectedness had the highest PTSS, with moderate PTSS and benefit-finding for the parent and peer profiles. CONCLUSION: Children with cancer demonstrate patterns of connectedness similar to their healthy peers. Findings support connectedness as a possible mechanism facilitating resilience and growth.","profiles of connectedness: processes of resilience and growth in children with cancer",1,0
"323",14657,NA,"a cognitive behaviour therapy (cbt) programme for anxiety following moderatesevere traumatic brain injury (tbi): two case studies",0,0
"324",14168,NA,"going to war does not have to hurt: preliminary findings from the british deployment to iraq",0,0
"325",10058,NA,"re: ""chronic multisymptom illness complex in gulf war i veterans 10 years later"" [5]",0,0
"326",14791,NA,"nonresponse to a population-based postdisaster postal questionnaire study",0,0
"327",14792,NA,"psychiatric disorders and functional impairment among disaster victims after exposure to a natural disaster: a population based study",0,0
"328",14883,NA,"value of volunteers report",0,0
"329",14884,NA,"volunteering in emergencies",0,0
"330",14169,NA,"influence of childhood adversity on health among male uk military personnel",0,0
"331",14192,NA,"alcohol use and alcohol-related problems before and after military combat deployment",0,0
"332",14651,NA,"five-year outcome after mild head injury: a prospective controlled study",0,0
"333",14277,NA,"l'automatisme psychologique",0,0
"334",14278,NA,"the major symptoms of hysteria",0,0
"335",14793,NA,"prolonged grief among traumatically bereaved relatives exposed and not exposed to a tsunami",0,0
"336",14794,NA,"impact of exposure to trauma on posttraumatic stress disorder symptomatology in swedish tourist tsunami survivors",0,0
"337",14630,NA,"family satisfaction predicts life satisfaction trajectories over the first 5 years after traumatic brain injury",0,0
"338",13853,NA,"the epidemiology of posttraumatic stress disorder",0,0
"339",14383,NA,"history and use of relative importance indices in organizational research",0,0
"340",14667,NA,"advances in group-based trajectory modeling and an sas procedure for estimating them",0,0
"341",376,NA,"what's new on the post-icu burden for patients and relatives?",0,0
"342",14584,NA,"psychological impact of fire disaster on children and their parents",1,0
"343",14703,NA,"psychometric evaluation of horowitz's impact of event scale: a review",0,0
"344",14134,NA,"crisis support and psychiatric symptomatology in adult survivors of the jupiter cruise ship disaster",0,0
"345",14637,NA,"crisis support, attributional style, coping style, and post-traumatic symptoms",0,0
"346",14230,NA,"an introduction to latent class growth analysis and growth mixture modeling",0,0
"347",14135,NA,"late-life adaptation in the aftermath of extreme stress",0,0
"348",14279,NA,"trauma and bereavement: examining the impact of sudden and violent deaths",0,0
"349",14668,NA,"course and prognostic factors of whiplash: a systematic review and meta-analysis",0,0
"350",14201,NA,"mental health care needs among recent war veterans",0,0
"351",14656,NA,"is it time to act? the potential of acceptance and commitment therapy for psychological problems following acquired brain injury",0,0
"352",14136,NA,"longitudinal linkages between perceived social support and posttraumatic stress symptoms: sequential roles of social causation and social selection",0,0
"353",14853,NA,"negative self-appraisals in treatment-seeking sur- vivors of motor vehicle accidents",0,0
"354",14109,NA,"diagnostic accuracy of the posttraumatic stress disorder checklist: civilian version in a representative military sample",0,0
"355",14912,NA,"introduction to the special issue: posttraumatic stress related to pediatric illness and injury",0,0
"356",14854,NA,"acute stress disorder and posttraumatic stress disorder in parents of injured children",0,0
"357",14453,NA,"psychological effects of military service in vietnam: a meta-analysis",0,0
"358",14689,NA,"duration of exposure and the dose-response model of ptsd",0,0
"359",14855,NA,"posttraumatic stress disorder (ptsd) and posttraumatic stress symptoms (ptss) in families of adolescent childhood cancer survivors",0,0
"360",14454,NA,"mississippi scale for combat-related posttraumatic stress disorder: three studies in reliability and validity",0,0
"361",14107,NA,"clinical evaluation of a measure to assess combat exposure",0,0
"362",14137,NA,"social support in vietnam veterans with posttraumatic stress disorder. a comparative analysis",0,0
"363",3326,NA,"posttraumatic stress disorder in children and adolescents",0,0
"364",14585,NA,"predicting posttraumatic stress symptoms in children following hurricane katrina: a prospective analysis of the effect of parental distress and parenting practices",0,0
"365",14704,NA,"posttraumatic stress disorder: the burden to the individual and to society",0,0
"366",14721,NA,"short screening scales to monitor population prevalences and trends in non-specific psychological distress",0,0
"367",14648,NA,"lifetime prevalence and age-of-onset distributions of dsm-iv disorders in the national comorbidity survey replication",0,0
"368",14138,NA,"posttraumatic stress disorder in the national comorbidity survey",0,0
"369",14455,NA,"epidemiological risk factors for trauma and ptsd",0,0
"370",14609,NA,"the impact of hurricane andrew on deviant behavior among a multi-racial/ethnic sample of adolescents in dade county, florida: a longitudinal analysis",0,0
"371",14281,NA,"dissociative tendencies and dissociative disorders",0,0
"372",14423,NA,"the posttraumatic stress disorder field trial: evaluation of the ptsd construct - criteria a through e",0,0
"373",13866,NA,"the missing link in resilience research",0,0
"374",14255,NA,"posttraumatic stress disorder and retrospectively reported stressor exposure: a longitudinal prediction model",0,0
"375",14384,NA,"posttraumatic stress disorder in a national sample of female and male vietnam veterans: risk factors, war-zone stressors, and resilience-recovery variables",0,0
"376",14385,NA,"deployment risk and resilience inventory: a collection of measures for studying deployment-related experiences of military personnel and veterans",0,0
"377",14857,NA,"reduced autobiographical memory specificity predicts depression and posttraumatic stress disorder after recent trauma",0,0
"378",14856,NA,"early predic- tors of chronic post-traumatic stress disorder in assault survivors",0,0
"379",14610,NA,"tropical cyclone report: hurricane katrina (23-30 august 2005)",0,0
"380",14832,NA,"posttraumatic stress disorder associated with combat service in iraq or afghanistan: reconciling prevalence differences between studies",0,0
"381",14139,NA,"acute stress response and posttraumatic stress disorder in traffic accident victims: a one-year prospective, follow-up study",0,0
"382",14706,NA,"long term course of chronic posttraumatic stress disorder in traffic accident victims: a three-year prospective follow-up study",0,0
"383",14319,NA,"the children's depression, inventory (cdi)",0,0
"384",14170,NA,"longitudinal modeling of population heterogeneity: methodological challenges to the analysis of empirically derived criminal trajectory profiles",0,0
"385",14256,NA,"consistency of retrospective reporting about exposure to traumatic events",0,0
"386",14746,NA,"the phq-9: validity of a brief depression severity measure",0,0
"387",14104,NA,"development and preliminary validation of a brief broad-spectrum measure of trauma exposure: the traumatic life events questionnaire",0,0
"388",14257,NA,"heart rate of motor vehicle accident survivors in the emergency department, peritraumatic psychological reactions, asd, and ptsd severity: a 6-month prospective study",0,0
"389",274,NA,"high hopes",0,0
"390",14363,NA,"children and disasters and terrorism",0,0
"391",990,NA,"the expansion of the field of research on ayahuasca: some reflections about the ayahuasca track at the 2010 maps "" psychedelic science in the 21st century"" conference",0,0
"392",14187,NA,"trajectories of psychological distress among chinese women diagnosed with breast cancer",1,0
"393",9555,NA,"reported rapes at a hospital rape centre: demographic and clinical profiles",0,0
"394",14858,NA,"incidence and associations of parental and child posttraumatic stress symptoms in pedi- atric patients",0,0
"395",14114,NA,"lifetime sexual and physical victimization among male veterans with combat-related post-traumatic stress disorder",0,0
"396",14386,NA,"psychiatric diagnoses in historic and contemporary military cohorts: combat deployment and the healthy warrior effect",0,0
"397",14699,NA,"epidemiology and impact of scarring after burn injury: a systematic review of the literature",0,0
"398",14387,NA,"risk, vulnerability, resistance, and resilience: towards an integrative conceptualization of posttraumatic adaptation",0,0
"399",14388,NA,"do adverse childhood experiences increase the risk of postdeployment posttraumatic stress disorder in us marines?",0,0
"400",14204,NA,"smallpox vaccination: comparison of self-reported and electronic vaccine records in the millennium cohort study",0,0
"401",14258,NA,"baseline self reported functional health and vulnerability to post-traumatic stress disorder after combat deployment",0,0
"402",14389,NA,"a multidimensional approach for evaluating variables in organizational research and practice",0,0
"403",14859,NA,"offspring psy- chological and biological correlates of parental posttrau- matic stress: review of the literature and research agenda",0,0
"404",14688,NA,"relations among peritraumatic dissociation and posttraumatic stress: a meta-analysis",0,0
"405",14817,NA,"treatment response heterogeneity in the predominant negative symptoms of schizophrenia: analysis of amisulpride vs placebo in three clinical trials",1,0
"406",3077,NA,"harry potter's headaches [4]",0,0
"407",14886,NA,"reliability and validity of the korean version of the impact of event scale-revised",0,0
"408",14833,NA,"assessing nonresponse bias at follow-up in a large prospective cohort of relatively young and mobile military service members",0,0
"409",14179,NA,"ptsd in service members and new veterans of the iraq and afghanistan wars: a bibliography and critique",0,0
"410",14140,NA,"testing the number of components in a normal mixture",0,0
"411",14755,NA,"the structure of negative emotional states: comparison of the depression anxiety stress scales (dass) with the beck depression and anxiety inventories",0,0
"412",14887,NA,"the general self- efficacy scale: multicultural validation studies",0,0
"413",14669,NA,"measurement properties of the neck disability index: a systematic review",0,0
"414",6130,"OBJECTIVE: Suicidal ideation in veterans is of great concern. The objective of this study is to examine how heterogeneous posttraumatic stress disorder (PTSD) trajectories are associated with postdeployment suicidal ideation in veterans 2.5 years postdeployment to a combat zone in Afghanistan. If PTSD trajectories are associated with postdeployment suicidal ideations, then the accumulative knowledge on what characterizes veterans falling into different PTSD trajectories may provide better opportunities for early identification of suicidal high-risk veterans. METHOD: In this prospective study of 743 Danish soldiers deployed to Afghanistan from February to August in 2009, we collected data at 6 time points from 6 weeks before deployment to 2.5 years after homecoming (total for this study: 456). At all assessments, the soldiers responded to a comprehensive questionnaire including measures of PTSD (measured by the PTSD Checklist, Civilian Version) and other mental and physical health variables, demographics, and social and combat-related factors. Suicidal ideation was measured by an item from the European Parasuicide Study Interview Schedule II. In a previous study based on soldiers from this cohort, we identified 6 PTSD trajectories using latent growth mixture modeling, which we have extracted and applied as independent variables in this study. Adjusted multivariable logistic regression analyses were applied to examine whether deployed soldiers with certain PTSD symptom trajectories were more likely to report suicidal ideation 2.5 years after homecoming. RESULTS: Two PTSD trajectories with high PTSD symptom level 2.5 years after return were significantly associated with suicidal ideation 2.5 years after homecoming. Thus, a relieved-worsening class, described by initial decreasing PTSD symptom levels followed by a steep increase in symptoms had higher risk of suicidal ideation (OR = 7.84; 95% CI, 1.68-36.6), which was also the case for a late-onset class (OR 5.2; 95% CI, 2.21-12.24) when compared to a low-stable class. CONCLUSIONS: Heterogeneous PTSD trajectories are associated with suicidal ideation in veterans 2.5 years after homecoming.","postdeployment suicidal ideations and trajectories of posttraumatic stress disorder in danish soldiers: a 3-year follow-up of the usper study",1,0
"415",6130,"OBJECTIVE: Suicidal ideation in veterans is of great concern. The objective of this study is to examine how heterogeneous posttraumatic stress disorder (PTSD) trajectories are associated with postdeployment suicidal ideation in veterans 2.5 years postdeployment to a combat zone in Afghanistan. If PTSD trajectories are associated with postdeployment suicidal ideations, then the accumulative knowledge on what characterizes veterans falling into different PTSD trajectories may provide better opportunities for early identification of suicidal high-risk veterans. METHOD: In this prospective study of 743 Danish soldiers deployed to Afghanistan from February to August in 2009, we collected data at 6 time points from 6 weeks before deployment to 2.5 years after homecoming (total for this study: 456). At all assessments, the soldiers responded to a comprehensive questionnaire including measures of PTSD (measured by the PTSD Checklist, Civilian Version) and other mental and physical health variables, demographics, and social and combat-related factors. Suicidal ideation was measured by an item from the European Parasuicide Study Interview Schedule II. In a previous study based on soldiers from this cohort, we identified 6 PTSD trajectories using latent growth mixture modeling, which we have extracted and applied as independent variables in this study. Adjusted multivariable logistic regression analyses were applied to examine whether deployed soldiers with certain PTSD symptom trajectories were more likely to report suicidal ideation 2.5 years after homecoming. RESULTS: Two PTSD trajectories with high PTSD symptom level 2.5 years after return were significantly associated with suicidal ideation 2.5 years after homecoming. Thus, a relieved-worsening class, described by initial decreasing PTSD symptom levels followed by a steep increase in symptoms had higher risk of suicidal ideation (OR = 7.84; 95% CI, 1.68-36.6), which was also the case for a late-onset class (OR 5.2; 95% CI, 2.21-12.24) when compared to a low-stable class. CONCLUSIONS: Heterogeneous PTSD trajectories are associated with suicidal ideation in veterans 2.5 years after homecoming.","postdeployment suicidal ideations and trajectories of posttraumatic stress disorder in danish soldiers: a 3-year follow-up of the usper study",1,0
"416",14888,NA,"social acknowledgment as a victim or survivor: a scale to measure a recovery factor of ptsd",0,0
"417",14682,NA,"psychiatric morbidity and comorbidity following accidental man-made traumatic events: incidence and risk factors",0,0
"418",14171,NA,"the prevalence of ptsd across war eras and the effect of deployment on ptsd: a systematic review and meta-analysis",0,0
"419",14282,NA,"routine work environment stress and ptsd symptoms in police officers",0,0
"420",14587,NA,"effect of dha supplementation during pregnancy on maternal depression and neurodevelopment of young children: a randomized controlled trial",0,0
"421",12707,NA,"resilience and other reactions to military deployment: the complex task of identifying distinct adjustment trajectories",1,0
"422",14283,NA,"resilience in the face of potential trauma: clinical practices and illustrations",0,0
"423",14391,NA,"resilience to potential trauma: toward a lifespan approach",0,0
"424",14186,NA,"stepping off the hedonic treadmill: individual differences in response to major life events",0,0
"425",14718,NA,"treatment of posttraumatic stress disorder by exposure and/or cognitive restructuring: a controlled study",0,0
"426",14284,NA,"the peritraumatic dissociative experiences questionnaire",0,0
"427",14393,NA,"peritraumatic dissociation and posttraumatic stress in male vietnam theater veterans",0,0
"428",14588,NA,"reactive aggression and posttraumatic stress in adolescents affected by hurricane katrina",0,0
"429",14834,NA,"marital status, life stressor precipitants, and communications of distress and suicide intent in a sample of united states air force suicide decedents",0,0
"430",266,NA,"psychological trajectories after intraoperative awareness with explicit recall",0,0
"431",14416,NA,"resilience and development: contributions from the study of children who overcome adversity",0,0
"432",14670,NA,"psychiatry of whiplash neck injury",0,0
"433",14456,NA,"long-term outcome of motor vehicle accident injury",0,0
"434",14701,NA,"posttraumatic stress disorder after motor vehicle accidents: 3-year follow-up of a prospective longitudinal study",0,0
"435",14394,NA,"latent growth curves within developmental structural equation models",0,0
"436",14439,NA,"growth curve analysis in contemporary psychological research",0,0
"437",14395,NA,"expanding test-retest designs to include developmental time-lag components",0,0
"438",14671,NA,"post-traumatic stress diagnostic scale (pds)",0,0
"439",14285,NA,"trait dissociation predicts posttraumatic stress disorder symptoms in a prospective study of urban police officers",0,0
"440",14286,NA,"alexithymia and ptsd symptoms in urban police officers: cross-sectional and prospective findings",0,0
