"","id","abstract","title","included_ats","included_final"
"137",1600,"OBJECTIVE: To evaluate the efficacy of divalproex for the treatment of posttraumatic stress disorder (PTSD) hyperarousal symptom cluster. METHOD: Under double-blind conditions, 85 US military veterans with PTSD were randomized to treatment with divalproex or placebo for 8 weeks. All patients who received at least 1 dose of medication and 1 postbaseline assessment (n = 82) were included in the efficacy population. The primary outcome measure was the hyperarousal subscale of the Clinician-Administered PTSD Scale. RESULT: There were no significant intergroup differences in primary or secondary end points. The final mean (SD) divalproex dose and serum valproic acid level were 2309 (plus or minus) 507 mg/d and 82 (plus or minus) 30 mg/L, respectively. CONCLUSIONS: Divalproex monotherapy was not effective in the treatment of chronic PTSD in predominantly older male combat veterans. Further study is needed to determine the efficacy of divalproex in the management of PTSD in women or civilians or in combination with antidepressants. (copyright) 2008 Lippincott Williams & Wilkins, Inc.","divalproex in the treatment of posttraumatic stress disorder: a randomized, double-blind, placebo-controlled trial in a veteran population",0,0
"138",1689,"We conducted a follow-up assessment to assess the development of Posttraumatic Stress Disorder (PTSD) and depression among Chinese immigrants after the World Trade Center attack. Sixty-five Chinese displaced workers who were originally interviewed in May 2002 were re-interviewed in March 2003. Whereas depression scores decreased over time, average PTSD scores remained unchanged. The trajectory of posttraumatic stress symptoms was more complex, with an increasing number of individuals who show no or little emotional health problems and another increasing group of individuals with exacerbated posttraumatic stress symptoms. Although the mean values of the re-experiencing and hypervigilance cluster did not change over time, the mean value of the avoidance/numbing cluster increased significantly from time 1 (M = 4.60, SD = 4.98) to time 2 (M = 6.34, SD = 4.24), (F1.61 = 5.69, P = .02). A higher proportion of subjects met diagnostic criteria of PTSD at time 2 (27%) than at time 1 (21%). The study highlights the importance of ongoing mental health surveillance of diverse cultural and linguistic groups after a major traumatic event. (copyright) The Author 2005. Published by Oxford University Press on behalf of the New York Academy of Medicine. All rights reserved.","ptsd and depression among displaced chinese workers after the world trade center attack: a follow-up study",1,0
"139",1689,"We conducted a follow-up assessment to assess the development of Posttraumatic Stress Disorder (PTSD) and depression among Chinese immigrants after the World Trade Center attack. Sixty-five Chinese displaced workers who were originally interviewed in May 2002 were re-interviewed in March 2003. Whereas depression scores decreased over time, average PTSD scores remained unchanged. The trajectory of posttraumatic stress symptoms was more complex, with an increasing number of individuals who show no or little emotional health problems and another increasing group of individuals with exacerbated posttraumatic stress symptoms. Although the mean values of the re-experiencing and hypervigilance cluster did not change over time, the mean value of the avoidance/numbing cluster increased significantly from time 1 (M = 4.60, SD = 4.98) to time 2 (M = 6.34, SD = 4.24), (F1.61 = 5.69, P = .02). A higher proportion of subjects met diagnostic criteria of PTSD at time 2 (27%) than at time 1 (21%). The study highlights the importance of ongoing mental health surveillance of diverse cultural and linguistic groups after a major traumatic event. (copyright) The Author 2005. Published by Oxford University Press on behalf of the New York Academy of Medicine. All rights reserved.","ptsd and depression among displaced chinese workers after the world trade center attack: a follow-up study",1,0
"140",10315,"Wistar-Kyoto (WKY) rats exhibit hyperresponsive neuroendocrine and behavioral responses to stress that exceed normal controls and are especially prone to develop stress-induced depressive disorder. Pharmacological studies indicate altered serotonin (5-HT), norepinephrine (NE) and dopamine (DA) systems functioning in WKY rats, yet no attempt has been made to provide a comprehensive assessment of the neurochemical profile for WKY rats as compared to the outbred progenitor controls, Wistar rats. To this end, male, WKY and Wistar rats (N=6/group) were exposed to an acute forced-swim stress or were left untreated as controls. The prefrontal cortex (PFCtx), striatum, nucleus accumbens (NAS), and amygdala were assayed for levels of NE, DA and 5-HT, as well as major metabolites, by high-pressure liquid chromatography (HPLC) with electrochemical detection. In a separate experiment, designed to assess baseline and stress-induced neuroendocrine activation, male, Wistar and WKY rats (N=6/group) were exposed to an acute forced-swim stress of 15 min or were left untreated as controls. Animals were killed immediately after the test (T=0), 30 min after the test (T=30) or 60 min after the test (T=60), and control animals were killed immediately after weighing. After decapitation, trunk blood was collected and plasma was isolated by centrifugation and analyzed for corticosterone by immunoassay. The neurochemical results demonstrate distinct patterns of baseline and stress-induced monoamine turnover in WKY rats, including alterations to DA and 5-HT turnovers in prefrontal cortex and nucleus accumbens, two critical brain areas implicated in anxiety, depression and drug reward. The neuroendocrine results indicate that WKY rats exhibited a sustained corticosterone response to acute stress, as compared to Wistar controls. Overall, these data are predicted to be useful for understanding the anxiety- and depressive-like behavioral phenotype exhibited by these animals and for increased understanding of the role genetic background in altering neurochemical function. © 2004 Elsevier B.V. All rights reserved.","a distinct neurochemical profile in wky rats at baseline and in response to acute stress: implications for animal models of anxiety and depression",0,0
"141",4793,"Wistar-Kyoto (WKY) rats exhibit hyperresponsive neuroendocrine and behavioral responses to stress that exceed normal controls and are especially prone to develop stress-induced depressive disorder. Pharmacological studies indicate altered serotonin (5-HT), norepinephrine (NE) and dopamine (DA) systems functioning in WKY rats, yet no attempt has been made to provide a comprehensive assessment of the neurochemical profile for WKY rats as compared to the outbred progenitor controls, Wistar rats. To this end, male, WKY and Wistar rats (N=6/group) were exposed to an acute forced-swim stress or were left untreated as controls. The prefrontal cortex (PFCtx), striatum, nucleus accumbens (NAS), and amygdala were assayed for levels of NE, DA and 5-HT, as well as major metabolites, by high-pressure liquid chromatography (HPLC) with electrochemical detection. In a separate experiment, designed to assess baseline and stress-induced neuroendocrine activation, male, Wistar and WKY rats (N=6/group) were exposed to an acute forced-swim stress of 15 min or were left untreated as controls. Animals were killed immediately after the test (T=0), 30 min after the test (T=30) or 60 min after the test (T=60), and control animals were killed immediately after weighing. After decapitation, trunk blood was collected and plasma was isolated by centrifugation and analyzed for corticosterone by immunoassay. The neurochemical results demonstrate distinct patterns of baseline and stress-induced monoamine turnover in WKY rats, including alterations to DA and 5-HT turnovers in prefrontal cortex and nucleus accumbens, two critical brain areas implicated in anxiety, depression and drug reward. The neuroendocrine results indicate that WKY rats exhibited a sustained corticosterone response to acute stress, as compared to Wistar controls. Overall, these data are predicted to be useful for understanding the anxiety- and depressive-like behavioral phenotype exhibited by these animals and for increased understanding of the role genetic background in altering neurochemical function. (copyright) 2004 Elsevier B.V. All rights reserved.","a distinct neurochemical profile in wky rats at baseline and in response to acute stress: implications for animal models of anxiety and depression",0,0
"142",11150,"Introduction: Posttraumatic stress disorder (PTSD) is an anxiety disorder resulting from exposure to traumatic events. The Posttraumatic Stress Disorder Checklist (PCL) is a self-report measure largely used to evaluate the presence of PTSD. Objective: To investigate the internal consistency, temporal reliability and factor validity of the Portuguese language version of the PCL used in Brazil. Methods: A total of 186 participants were recruited. The sample was heterogeneous with regard to occupation, sociodemographic data, mental health history, and exposure to traumatic events. Subjects answered the PCL at two occasions within a 15 days' interval (range: 5-15 days). Results: Cronbach's alpha coefficients indicated high internal consistency for the total scale (0.91) and for the theoretical dimensions of the Diagnostic and Statistical Manual of Mental Disorders, 4th edition (DSM-IV) (0.83, 0.81, and 0.80). Temporal reliability (test-retest) was high and consistent for different cutoffs. Maximum likelihood exploratory factor analysis (EFA) was conducted and oblique rotation (Promax) was applied. The Kaiser- Meyer-Olkin (KMO) index (0.911) and Bartlett's test of sphericity (2 = 1,381.34, p < 0.001) indicated that correlation matrices were suitable for factor analysis. The analysis yielded three symptom clusters which accounted for 48.9% of the variance, namely, intrusions, avoidance, and numbing-hyperarousal. Conclusion: Our findings provide additional data regarding the psychometric properties of the PCL, including internal consistency, test-retest reliability, and factor validity. Results are discussed in relation to PTSD theoretical models. (PsycINFO Database Record (c) 2013 APA, all rights reserved) (journal abstract)","factor structure, internal consistency and reliability of the posttraumatic stress disorder checklist (pcl): an exploratory study",0,0
"143",592,"Introduction: Posttraumatic stress disorder (PTSD) is an anxiety disorder resulting from exposure to traumatic events. The Posttraumatic Stress Disorder Checklist (PCL) is a self-report measure largely used to evaluate the presence of PTSD. Objective: To investigate the internal consistency, temporal reliability and factor validity of the Portuguese language version of the PCL used in Brazil. Methods: A total of 186 participants were recruited. The sample was heterogeneous with regard to occupation, sociodemographic data, mental health history, and exposure to traumatic events. Subjects answered the PCL at two occasions within a 15 days' interval (range: 5-15 days). Results: Cronbach's alpha coefficients indicated high internal consistency for the total scale (0.91) and for the theoretical dimensions of the Diagnostic and Statistical Manual of Mental Disorders, 4th edition (DSM-IV) (0.83, 0.81, and 0.80). Temporal reliability (test-retest) was high and consistent for different cutoffs. Maximum likelihood exploratory factor analysis (EFA) was conducted and oblique rotation (Promax) was applied. The Kaiser-Meyer-Olkin (KMO) index (0.911) and Bartlett's test of sphericity (χ2= 1,381.34, p &lt; 0.001) indicated that correlation matrices were suitable for factor analysis. The analysis yielded three symptom clusters which accounted for 48.9% of the variance, namely, intrusions, avoidance, and numbing-hyperarousal. Conclusion: Our findings provide additional data regarding the psychometric properties of the PCL, including internal consistency, test-retest reliability, and factor validity. Results are discussed in relation to PTSD theoretical models. © APRS.","factor structure, internal consistency and reliability of the posttraumatic stress disorder checklist (pcl): an exploratory study",0,0
"144",4179,"Objectives: The aims of this study were to investigate the prevalence, as well as the clinical, cognitive, and functional correlates of psychiatric comorbidity in patients with delusional disorder (DD). Methods: Eighty-six outpatients with DSM-IV DD were evaluated for psychiatric comorbidity on Axis I disorders using the Mini International Neuropsychiatry Interview (MINI). The following instruments were administered: the Standardized Assessment of Personality (SAP), the Positive and Negative Symptom Scale (PANSS), the Montgomery-Asberg Depression Rating Scale (MADRS), a neuropsychological battery (consisting of measures for attention, verbal and working memory, and executive functions), the Sheehan Disability Inventory (SDI), and the Global Assessment of Functioning (GAF) scale. A socio-demographic and clinical questionnaire was also completed. Results: Forty-six percent of the subjects had at least one additional lifetime psychiatric diagnosis, the most common being depressive disorders (N = 16, 32.6%), followed by anxiety disorders (N = 8, 14%). DD with comorbid Axis I disorders (N = 40, 46.5%) was associated with a specific syndromic constellation (more common cluster C personality psychopathology, somatic delusions, olfactory and gustatory hallucinations, and suicide risk), and greater severity of the psychopathology, particularly as regards emotional dysregulation (total and general PANSS scales, MADRS, and perceived stress SDI scoring). In contrast, DD without psychiatric comorbidity ""pure"" DD (N = 46, 53.5%) was associated with worse overall neurocognitive performance, mainly in working memory. There were no differences in functionality between the two groups (as per the GAF and SDI total, work, social and family life disability scores). Conclusions: Our findings reveal one type of DD with associated psychiatric comorbidity with greater emotion-related psychopathology and another ""pure"" DD, without psychiatric comorbidity, related to worse global cognitive functioning. Treatment for DD should address both types of processes. (copyright) 2011 The Royal Australian and New Zealand College of Psychiatrists.","clinical and cognitive correlates of psychiatric comorbidity in delusional disorder outpatients",0,0
"145",958,"Objectives: The aims of this study were to investigate the prevalence, as well as the clinical, cognitive, and functional correlates of psychiatric comorbidity in patients with delusional disorder (DD). Methods: Eighty-six outpatients with DSM-IV DD were evaluated for psychiatric comorbidity on Axis I disorders using the Mini International Neuropsychiatry Interview (MINI). The following instruments were administered: the Standardized Assessment of Personality (SAP), the Positive and Negative Symptom Scale (PANSS), the Montgomery-Asberg Depression Rating Scale (MADRS), a neuropsychological battery (consisting of measures for attention, verbal and working memory, and executive functions), the Sheehan Disability Inventory (SDI), and the Global Assessment of Functioning (GAF) scale. A socio-demographic and clinical questionnaire was also completed. Results: Forty-six percent of the subjects had at least one additional lifetime psychiatric diagnosis, the most common being depressive disorders (N = 16, 32.6%), followed by anxiety disorders (N = 8, 14%). DD with comorbid Axis I disorders (N = 40, 46.5%) was associated with a specific syndromic constellation (more common cluster C personality psychopathology, somatic delusions, olfactory and gustatory hallucinations, and suicide risk), and greater severity of the psychopathology, particularly as regards emotional dysregulation (total and general PANSS scales, MADRS, and perceived stress SDI scoring). In contrast, DD without psychiatric comorbidity ""pure"" DD (N = 46, 53.5%) was associated with worse overall neurocognitive performance, mainly in working memory. There were no differences in functionality between the two groups (as per the GAF and SDI total, work, social and family life disability scores). Conclusions: Our findings reveal one type of DD with associated psychiatric comorbidity with greater emotion-related psychopathology and another ""pure"" DD, without psychiatric comorbidity, related to worse global cognitive functioning. Treatment for DD should address both types of processes. © 2011 The Royal Australian and New Zealand College of Psychiatrists.","clinical and cognitive correlates of psychiatric comorbidity in delusional disorder outpatients",0,0
"146",12036,"Reviews the book, Post-Traumatic Stress Disorder: The Management of PTSD in Adults and Children in Primary and Secondary Care by No Author (2005). This book comes as the National Clinical Practice Guideline No. 26, and was commissioned by the National Institute for Clinical Excellence. A guidelines development group, including some international experts on PTSD, worked together to produce this. In this era of evidence-based medicine, this work on post-traumatic stress disorder (PTSD) is very welcome. It fulfils a major need in the field. As so many different approaches have been offered for the treatment of PTSD, clear guidelines of what works - and therefore what the clients should be offered - were badly needed. Here the experts have reviewed the evidence and given their verdict. Cognitive-behaviour therapy is the first line of recommended treatment. Eye Movement Densensitisation and Reprocessing (EMDR) is also recommended. There are also useful comments on various issues related to PTSD treatment. (PsycINFO Database Record (c) 2012 APA, all rights reserved)","review of post-traumatic stress disorder: the management of ptsd in adults and children in primary and secondary care",0,0
"147",2208,"The hepatitis C virus is a major public health problem. The prevalence of serum antibodies to the hepatitis C virus in the world is estimated at 3% of the population. Although the incidence of new infection is declining, a large asymptomatic population with chronic hepatitis C exists. This infection often affects persons with psychiatric and substance use problems. Neuropsychiatric symptoms are commonly associated with chronic hepatitis C virus infection, and its treatment by interferon-alpha. During hepatitis C infection, discomfort, fatigue, and depressive symptoms are frequently reported, before IFN-a treatment. Many side effects are reported during the IFN-a treatment. Neuropsychiatric symptoms frequently occur in hepatitis C patients treated with IFN-a. These side effects are troublesome and frequently account for dose reduction or treatment discontinuation. These symptoms include cognitive, affective, and behavioural components. The cognitive changes include impaired concentration, decreased alertness, deficits in verbal memory and mental slowing. These cognitive changes can be related to the IFN-a treatment or to the action of the hepatitis C virus on the brain. Depression is the most common psychiatric side effect. The reported rates of depressive symptoms range from 10 to 40%. The rates are higher in studies that used specific tools to assess for depression and in prospective studies. Depressive symptoms associated to the IFN-a treatment are particular: irritability, emotional lability, insomnia, behavioural disorders, impulsivity, fatigue, loss of interest. Occasional cases of mania and psychosis have been reported. There have been reports of anxiety disorders, including phobias, obsessive thoughts and rituals, and post-traumatic stress disorder. Several studies have shown that patients with chronic hepatitis C have a reduced quality of life. The impact of IFN-a is not clear. The quality of life may be related to the cognitive change or to the stage of the liver disease according to the authors. A large study showed that successful therapy with IFN-a improves quality of life. Studies of mechanisms of IFN-a neuropsychiatric effects are preliminary, so theories remain speculative. IFN-a may directly affect the central nervous system and affects neuroendocrine, cytokine, and neurotransmitter pathways. Identification and treatment of chronic hepatitis C infections are likely to become more aggressive with the improved prognosis offered by combination therapy (IFN-a and ribavirin). Psychiatrists will increasingly be involved in the care of such patients. Psychiatrists are often involved in the care of intravenous drug users and alcoholics, both of whom have high rates of hepatitis C infection. Depression may also be the visible symptom of a chronic hepatitis C infection, early detection of hepatitis C might lead to secondary prevention and improved outcomes. Recognition of depression associated to IFN-a is important, for treatment and for the possibility of improving adherence to IFN-a. The nature and severity of the neuropsychiatric adverse effects are, in part, dose dependent, though there is significant variability. No risk factor of psychiatric effects is clearly identified. All patients who receive interferon should be considered at some risk of developing neuropsychiatric adverse effects. Baseline assessments of mood and cognitive functions will help the clinician determine if behavioural symptoms are interferon-related. In clinical practice, SSRIs appear to be used commonly and to be helpful. The choice of therapy is based on the visible mood symptoms and the adverse effect profile of the antidepressants. The antidepressants drugs recommended are citalopram, sertraline, tianeptine, milnacipram and viloxazine. The efficacy of prophylactic antidepressant treatment is a matter of clinical debate. Non-pharmacological interventions are also useful. Education regarding the possible neuropsychiatric changes secondary to interferon treatment may prepare patients and make earlier interventions possible. Improved understanding of the mechanisms of neuro-psychiatric symptoms and their treatment may help patients with chronic hepatitis C sustain treatment, which will ultimately prolong their life and improve their quality of life. Research should include patients with psychiatric problems so that they are not excluded from effective treatments for hepatitis C. (copyright) 2005 Elsevier SAS. All rights reserved.","neuropsychiatric symptoms associated with hepatitis c and its treatment (interferon alpha): a review",0,0
"148",10119,"The hepatitis C virus is a major public health problem. The prevalence of serum antibodies to the hepatitis C virus in the world is estimated at 3% of the population. Although the incidence of new infection is declining, a large asymptomatic population with chronic hepatitis C exists. This infection often affects persons with psychiatric and substance use problems. Neuropsychiatric symptoms are commonly associated with chronic hepatitis C virus infection, and its treatment by interferon-alpha. During hepatitis C infection, discomfort, fatigue, and depressive symptoms are frequently reported, before IFN-a treatment. Many side effects are reported during the IFN-a treatment. Neuropsychiatric symptoms frequently occur in hepatitis C patients treated with IFN-a. These side effects are troublesome and frequently account for dose reduction or treatment discontinuation. These symptoms include cognitive, affective, and behavioural components. The cognitive changes include impaired concentration, decreased alertness, deficits in verbal memory and mental slowing. These cognitive changes can be related to the IFN-a treatment or to the action of the hepatitis C virus on the brain. Depression is the most common psychiatric side effect. The reported rates of depressive symptoms range from 10 to 40%. The rates are higher in studies that used specific tools to assess for depression and in prospective studies. Depressive symptoms associated to the IFN-a treatment are particular: irritability, emotional lability, insomnia, behavioural disorders, impulsivity, fatigue, loss of interest. Occasional cases of mania and psychosis have been reported. There have been reports of anxiety disorders, including phobias, obsessive thoughts and rituals, and post-traumatic stress disorder. Several studies have shown that patients with chronic hepatitis C have a reduced quality of life. The impact of IFN-a is not clear. The quality of life may be related to the cognitive change or to the stage of the liver disease according to the authors. A large study showed that successful therapy with IFN-a improves quality of life. Studies of mechanisms of IFN-a neuropsychiatric effects are preliminary, so theories remain speculative. IFN-a may directly affect the central nervous system and affects neuroendocrine, cytokine, and neurotransmitter pathways. Identification and treatment of chronic hepatitis C infections are likely to become more aggressive with the improved prognosis offered by combination therapy (IFN-a and ribavirin). Psychiatrists will increasingly be involved in the care of such patients. Psychiatrists are often involved in the care of intravenous drug users and alcoholics, both of whom have high rates of hepatitis C infection. Depression may also be the visible symptom of a chronic hepatitis C infection, early detection of hepatitis C might lead to secondary prevention and improved outcomes. Recognition of depression associated to IFN-a is important, for treatment and for the possibility of improving adherence to IFN-a. The nature and severity of the neuropsychiatric adverse effects are, in part, dose dependent, though there is significant variability. No risk factor of psychiatric effects is clearly identified. All patients who receive interferon should be considered at some risk of developing neuropsychiatric adverse effects. Baseline assessments of mood and cognitive functions will help the clinician determine if behavioural symptoms are interferon-related. In clinical practice, SSRIs appear to be used commonly and to be helpful. The choice of therapy is based on the visible mood symptoms and the adverse effect profile of the antidepressants. The antidepressants drugs recommended are citalopram, sertraline, tianeptine, milnacipram and viloxazine. The efficacy of prophylactic antidepressant treatment is a matter of clinical debate. Non-pharmacological interventions are also useful. Education regarding the possible neuropsychiatric changes secondary to interferon treatment may prepare patients and make earlier interventions possible. Improved understanding of the mechanisms of neuro-psychiatric symptoms and their treatment may help patients with chronic hepatitis C sustain treatment, which will ultimately prolong their life and improve their quality of life. Research should include patients with psychiatric problems so that they are not excluded from effective treatments for hepatitis C. © 2005 Elsevier SAS. All rights reserved.","neuropsychiatric symptoms associated with hepatitis c and its treatment (interferon alpha): a review",0,0
"149",7090,"The current study examined the prototypical profiles of posttraumatic stress reactions among a sample of 282 adolescent survivors of the 2008 Wenchuan earthquake in China. Based on a dimensional perspective, the results of profile analysis via multidimensional scaling (PAMS) model revealed a two-dimensional solution corresponding to four profiles: intrusion, avoidance/arousal, partial avoidance, and hyperarousal. These profiles of posttraumatic stress symptoms equally manifested across gender. In addition, the Intrusion Profile was found to be associated with more elevated psychological distress symptoms. Results are discussed with respect to the typical posttraumatic stress symptoms following the earthquake.","posttraumatic reactions to an earthquake: multidimensional scaling profile analysis of adolescent survivors",0,0
"150",286,"The current study examined the prototypical profiles of posttraumatic stress reactions among a sample of 282 adolescent survivors of the 2008 Wenchuan earthquake in China. Based on a dimensional perspective, the results of profile analysis via multidimensional scaling (PAMS) model revealed a two-dimensional solution corresponding to four profiles: intrusion, avoidance/arousal, partial avoidance, and hyperarousal. These profiles of posttraumatic stress symptoms equally manifested across gender. In addition, the Intrusion Profile was found to be associated with more elevated psychological distress symptoms. Results are discussed with respect to the typical posttraumatic stress symptoms following the earthquake. © The Author(s) 2013.","posttraumatic reactions to an earthquake: multidimensional scaling profile analysis of adolescent survivors",0,0
"151",7380,"OBJECTIVES: The objectives of this study were (a) to assess negative affectivity and posttraumatic symptomatology in mothers following the diagnosis of cancer in their children; (b) to examine sociodemographic and psychosocial variables associated with change in distress over time; and (c) to identify distinct subgroups of mothers whose patterns and trajectories of adjustment can be distinguished according to available predictor data. METHODS: Two hundred and twelve mothers at seven sites were assessed just following their child's diagnosis, and again 3 months and 6 months later. Primary outcomes included measures of mood disturbance, depressive symptoms, and symptoms of posttraumatic stress. RESULTS: Overall, mothers demonstrated a pattern of mildly elevated negative affectivity and posttraumatic symptomatology initially, with steady improvements evident at 3- and 6-month follow-up. Distinct adjustment trajectories were evident within the sample as a whole, indicating subgroups of mothers with high-declining, moderate-stable, and low-stable distress levels. CONCLUSIONS: These findings highlight considerable resilience among mothers facing the stress of childhood cancer. Intervention efforts aimed at reducing maternal distress might best be targeted towards the subgroup of mothers who may be predicted to exhibit the highest level of distress.","trajectories of adjustment in mothers of children with newly diagnosed cancer: a natural history investigation",0,0
"152",3116,"Objectives: The objectives of this study were (a) to assess negative affectivity and posttraumatic symptomatology in mothers following the diagnosis of cancer in their children; (b) to examine sociodemographic and psychosocial variables associated with change in distress over time; and (c) to identify distinct subgroups of mothers whose patterns and trajectories of adjustment can be distinguished according to available predictor data. Methods: Two hundred and twelve mothers at seven sites were assessed just following their child's diagnosis, and again 3 months and 6 months later. Primary outcomes included measures of mood disturbance, depressive symptoms, and symptoms of posttraumatic stress. Results: Overall, mothers demonstrated a pattern of mildly elevated negative affectivity and posttraumatic symptomatology initially, with steady improvements evident at 3- and 6-month follow-up. Distinct adjustment trajectories were evident within the sample as a whole, indicating subgroups of mothers with high-declining, moderate-stable, and low-stable distress levels. Conclusions: These findings highlight considerable resilience among mothers facing the stress of childhood cancer. Intervention efforts aimed at reducing maternal distress might best be targeted towards the subgroup of mothers who may be predicted to exhibit the highest level of distress. (copyright) The Author 2007. Published by Oxford University Press on behalf of the Society of Pediatric Psychology. All rights reserved.","trajectories of adjustment in mothers of children with newly diagnosed cancer: a natural history investigation",0,0
"153",7164,"OBJECTIVE: Complex posttraumatic stress disorder (PTSD) involves a variety of personality disturbances presumed to result from repeated interpersonal trauma such as child abuse. As Complex PTSD patients are a heterogeneous population, we searched for clinically relevant personality-based subtypes. METHOD: This study used a cluster analysis of Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition (DSM-IV), Axis II features within a sample of 71 female outpatients with systematically assessed child abuse-related Complex PTSD. RESULTS: Two main subtypes were found: adaptive and nonadaptive. The latter was further differentiated into withdrawn, alienated, suffering, and aggressive subtypes, characterized by different levels of introversion and disinhibition. Among the nonadaptive subtypes, the severity of Complex PTSD symptoms was lowest in the withdrawn (introverted only) subtype. The subtypes differed in their level of dissociation and depression but did not differ regarding PTSD symptoms, trauma history, or parental bonding characteristics. CONCLUSION: Confirming earlier findings, our study found personality-based Complex PTSD subtypes, which could implicate differential treatment needs and results.","clinical phenomenology of childhood abuse-related complex ptsd in a population of female patients: patterns of personality disturbance",0,0
"154",726,"Objective: Complex posttraumatic stress disorder (PTSD) involves a variety of personality disturbances presumed to result from repeated interpersonal trauma such as child abuse. As Complex PTSD patients are a heterogeneous population, we searched for clinically relevant personality-based subtypes. Method: This study used a cluster analysis of Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition (DSM-IV), Axis II features within a sample of 71 female outpatients with systematically assessed child abuse-related Complex PTSD. Results: Two main subtypes were found: adaptive and nonadaptive. The latter was further differentiated into withdrawn, alienated, suffering, and aggressive subtypes, characterized by different levels of introversion and disinhibition. Among the nonadaptive subtypes, the severity of Complex PTSD symptoms was lowest in the withdrawn (introverted only) subtype. The subtypes differed in their level of dissociation and depression but did not differ regarding PTSD symptoms, trauma history, or parental bonding characteristics. Conclusion: Confirming earlier findings, our study found personality-based Complex PTSD subtypes, which could implicate differential treatment needs and results. © 2012 Copyright Taylor and Francis Group, LLC.","clinical phenomenology of childhood abuse-related complex ptsd in a population of female patients: patterns of personality disturbance",0,0
"155",7149,"BACKGROUND: Posttraumatic stress (PTS) disorder after injury is a significant yet underaddressed issue in the trauma care setting. Parental anxiety may impact a child's risk of future, persistent PTS symptoms after injury. This study aimed to: (1) identify injury incident and demographic variables related to a positive screen for future, persistent PTS symptoms in children; and (2) examine the relationship between parental anxiety and a positive screen for future, persistent PTS symptoms in children. METHODS: From November 2009 to August 2010, 124 patients were enrolled at a pediatric trauma center. Inclusion criteria were as follows: (1) age 7 years to 17 years; (2) hospitalized for at least 24 hours after physical trauma; and (3) English or Spanish speaking. State and trait anxiety were measured for both pediatric patients and their parents/guardians via the state trait anxiety inventory for children and state trait anxiety inventory, respectively. Risk for future, persistent PTS, among pediatric patients was assessed via the screening tool for early predictor of posttraumatic stress disorder (STEPP). RESULTS: Of 116 participants assessed via the STEPP, 32 (28%) screened positive for risk of future, persistent PTS symptoms. Motor vehicle collision and parental presence at injury were associated with a positive STEPP screen. The effect of parental presence on positive STEPP screen was modified by parental trait anxiety. Children of anxious parents present at injury were over 14 times as likely to screen positive for risk of future, persistent PTS, as those without a parent present. CONCLUSION: The risk of future, persistent PTS, after injury among the pediatric population is substantial. Parents with existing trait anxiety are shown to influence their child's risk for future, persistent PTS, particularly if present at the injury event. Further study of PTS prevention and control strategies are needed among this population within the trauma care setting. LEVEL OF EVIDENCE: Epidemiological study, level II.","the association between positive screen for future persistent posttraumatic stress symptoms and injury incident variables in the pediatric trauma care setting",0,0
"156",708,"BACKGROUND: Posttraumatic stress (PTS) disorder after injury is a significant yet underaddressed issue in the trauma care setting. Parental anxiety may impact a child's risk of future, persistent PTS symptoms after injury. This study aimed to: (1) identify injury incident and demographic variables related to a positive screen for future, persistent PTS symptoms in children; and (2) examine the relationship between parental anxiety and a positive screen for future, persistent PTS symptoms in children. METHODS: From November 2009 to August 2010, 124 patients were enrolled at a pediatric trauma center. Inclusion criteria were as follows: (1) age 7 years to 17 years; (2) hospitalized for at least 24 hours after physical trauma; and (3) English or Spanish speaking. State and trait anxiety were measured for both pediatric patients and their parents/guardians via the state trait anxiety inventory for children and state trait anxiety inventory, respectively. Risk for future, persistent PTS, among pediatric patients was assessed via the screening tool for early predictor of posttraumatic stress disorder (STEPP). RESULTS: Of 116 participants assessed via the STEPP, 32 (28%) screened positive for risk of future, persistent PTS symptoms. Motor vehicle collision and parental presence at injury were associated with a positive STEPP screen. The effect of parental presence on positive STEPP screen was modified by parental trait anxiety. Children of anxious parents present at injury were over 14 times as likely to screen positive for risk of future, persistent PTS, as those without a parent present. CONCLUSION: The risk of future, persistent PTS, after injury among the pediatric population is substantial. Parents with existing trait anxiety are shown to influence their child's risk for future, persistent PTS, particularly if present at the injury event. Further study of PTS prevention and control strategies are needed among this population within the trauma care setting. Copyright © 2012 by Lippincott Williams & Wilkins.","the association between positive screen for future persistent posttraumatic stress symptoms and injury incident variables in the pediatric trauma care setting",0,0
"157",11825,"(from the cover) Provides a multidisciplinary and comprehensive introduction to the field of posttraumatic stress disorder (PTSD) in children and adolescents. The authors provide a guide for the assessment, management and understanding of child post-traumatic stress reactions and disorders. The introductory chapters are followed by a chapter on assessment and several chapters on treatment. The issues of clinical management in ecological contexts such as family and school, and aetiological contexts such as refugee status and child abuse, are discussed in further detail. A variety of treatment approaches are described. This book is aimed at teachers, practitioners and researchers in child psychiatry, clinical child psychology, educational psychology, social work, pediatrics, and occupational therapy. (PsycINFO Database Record (c) 2012 APA, all rights reserved)","post-traumatic stress disorder in children and adolescents",0,0
